title,num_peaks,search_mean,search_volume,budget,genres,original_language,production_companies,production_countries,release_date,runtime,weekend_rev,weekend_rev_mean,num_theaters,success,day,month,holiday,year,log_budget,log_weekend_rev,log_weekend_rev_mean,views,likes,dislikes,dt_main,dt_trailers,dt_trailers_cat,views_proxy,like_score,like_score_proxy,log_views,log_like_score,log_search_mean,log_search_volume,log_views_proxy,log_like_score_proxy
San Andreas,2,11.60377358490566,615,110000000,"['Action', 'Drama', 'Thriller']",en,"['New Line Cinema', 'Village Roadshow Pictures', 'Warner Bros.', 'Flynn Picture Company']","['Canada', 'United States of America', 'Australia']",2015-05-27,114.0,54588173,14453,3777.0,0.4962561181818182,Wed,May,Yes,2015,8.041392685158224,7.737098559239167,4.159958002678518,4289765.555555556,11324.666666666664,838.2222222222223,80,91,pos,634559.0,3994130.4601733265,590827.493450021,6.632433557753311,6.60142224611507,1.0645992461746276,2.788875115775417,5.80247200812212,13.28927936452481
Sanctum,3,14.132075471698114,749,30000000,"['Action', 'Thriller']",en,"['Universal Pictures', 'Wayfare Entertainment', 'Sanctum Australia', 'Relativity Media', 'Great Wight Productions/ Osford Films', 'Start Motion Pictures']","['United States of America', 'Australia']",2011-02-03,108.0,9447930,3390,2787.0,0.314931,Thu,Feb,Yes,2011,7.477121254719663,6.9753366669163865,3.530199698203082,24012.0,9.0,2.0,95,210,pos,2557.0,19646.18181818182,2092.090909090909,4.380428334683836,4.293278158964936,1.1502059480986775,2.8744818176994666,3.4077307280263356,7.645919279829036
Sausage Party,1,4.153846153846154,216,19000000,"['Adventure', 'Animation', 'Comedy', 'Fantasy']",en,"['Columbia Pictures', 'Sony Pictures Animation', 'Sony Pictures Entertainment', 'Annapurna Pictures', 'Point Grey Pictures', 'Nitrogen Studios Canada']","['Canada', 'United States of America']",2016-07-11,83.0,34263534,11042,3103.0,1.8033438947368419,Mon,Jul,No,2016,7.278753600952829,7.534832154821714,4.043047742804118,16526525.5,84929.0,7446.5,120,0,zero,2857612.0,15194302.430725679,2627256.4646253604,7.218181558061099,7.181680766446847,0.6184504075161318,2.3344537511509307,6.456003260949648,14.781450690330148
Savannah,5,34.79245283018868,1844,5000000,"['Romance', 'History', 'Drama', 'Family']",en,"['Meddin Studios', 'Unclaimed Freight Productions']",['United States of America'],2013-04-25,101.0,15599,1114,14.0,0.0031198,Thu,Apr,No,2013,6.698970004336019,4.1930967580722704,3.0468851908377097,5185.0,11.0,0.0,368,-63,neg,902.0,5185.0,902.0,3.7147487607250596,3.7147487607250596,1.5414850471168215,3.2657609167176105,2.9552065375419416,6.804614520062624
Scary Movie 5,1,8.943396226415095,474,20000000,['Comedy'],en,['Dimension Films'],['United States of America'],2013-04-11,86.0,14157367,4161,3402.0,0.70786835,Thu,Apr,No,2013,7.301029995663981,7.1509824903806845,3.6191977157929474,13431477.0,29925.0,6961.0,109,0,zero,782904.0,10896734.512416635,635157.0297673914,7.128123772734211,7.037296369893417,0.9515024720732961,2.6757783416740852,5.893708511960472,13.361627538275727
Scream 4,2,11.326923076923077,589,40000000,"['Horror', 'Mystery']",en,['Dimension Films'],['United States of America'],2011-04-11,111.0,18692090,5656,3305.0,0.46730225,Mon,Apr,No,2011,7.602059991327962,7.271657863429168,3.752509400788843,284497.0,344.0,29.0,176,-91,neg,18767.0,262377.93029490614,17307.90348525469,5.454077691151775,5.418927301914618,1.0541119511523025,2.7701152947871015,4.273394853997137,9.758918525020855
Search Party,3,17.384615384615383,904,20000000,['Comedy'],en,['Universal Studios'],['United States of America'],2014-10-30,93.0,3073,307,10.0,0.00015365,Thu,Oct,Yes,2014,7.301029995663981,3.4875625602563782,2.4871383754771865,23886.6,70.8,19.8,123,-70,neg,2231.0,18666.349668874172,1743.430463576159,4.378154337011384,4.27105939702434,1.240165086840564,2.9561684304753633,3.348499570283838,7.463609982083273
Season of the Witch,4,28.76923076923077,1496,40000000,"['Adventure', 'Fantasy', 'Action']",en,"['Atlas Entertainment', 'Relativity Media']",['United States of America'],2011-01-07,95.0,10612375,3769,2816.0,0.265309375,Fri,Jan,Yes,2011,7.602059991327962,7.0258125878569615,3.5762261374496047,68367.0,118.0,5.0,355,-63,neg,8252.0,65587.85365853658,7916.552845528456,4.834846523120294,4.816823418987021,1.4589282498936433,3.1749315935284423,3.916559219301114,8.97671114328439
Secretariat,1,4.865384615384615,253,35000000,['Drama'],en,"['Walt Disney Pictures', 'Fast Track Productions', 'Mayhem Pictures']",['United States of America'],2010-08-20,123.0,12694770,4132,3072.0,0.3627077142857143,Fri,Aug,No,2010,7.544068044350276,7.1036248368650625,3.616160312847583,1634035.0,2334.0,96.0,117,0,zero,67247.0,1569480.5308641975,64590.328395061726,6.213261354610151,6.19575593272119,0.6871171775410188,2.403120521175818,4.82767291451077,11.075819963315524
Selma,2,7.769230769230769,404,20000000,"['History', 'Drama']",en,"['Plan B Entertainment', 'Harpo Films', 'Celador Films', 'Cloud Eight Films', 'Pathé']","['United Kingdom', 'United States of America']",2014-12-25,127.0,571450,30076,19.0,0.0285725,Thu,Dec,Yes,2014,7.301029995663981,5.756978237051421,4.47822007615359,4784448.0,20454.0,679.0,53,119,pos,628187.0,4630724.430606161,608003.449486585,6.679831838793574,6.665648937368755,0.8903780214758058,2.606381365110605,5.798088944659297,13.317935834429882
Seventh Son,3,19.057692307692307,991,95000000,"['Adventure', 'Fantasy']",en,"['Legendary Pictures', 'Thunder Road Pictures', 'Outlaw Sinema', 'Moving Picture Company (MPC)', 'Pendle Mountain Productions', 'China Film Co.']","['China', 'Canada', 'United States of America', 'United Kingdom']",2014-12-12,102.0,7217640,2510,2876.0,0.07597515789473684,Fri,Dec,Yes,2014,7.977723605288848,6.858395216610643,3.3996737214810384,13317261.5,20877.5,1444.5,103,259,pos,3186285.0,12455475.627911925,2980094.305505779,7.124414927708684,7.095360316267034,1.280070310850476,2.9960736544852753,6.503284619045667,14.907465504123737
Sex Tape,1,5.576923076923077,290,40000000,['Comedy'],en,"['Escape Artists', 'Media Rights Capital', 'Sony Pictures Entertainment (SPE)', 'LStar Capital']",['United States of America'],2014-07-17,97.0,14608152,4771,3062.0,0.3652038,Thu,Jul,No,2014,7.602059991327962,7.164595279112582,3.6786094165589263,17271105.0,5304.0,1149.0,95,0,zero,1177012.0,14195868.730822872,967437.1064621106,7.2373201244841,7.1521619747736915,0.7463946542641569,2.462397997898956,6.070780890632063,13.782405695532365
Sex and the City 2,2,12.962264150943396,687,100000000,"['Comedy', 'Drama', 'Romance']",en,"['New Line Cinema', 'Village Roadshow Pictures', 'Home Box Office (HBO)', 'HBO Films']",['United States of America'],2010-05-26,146.0,31001870,8999,3445.0,0.3100187,Wed,May,Yes,2010,8.0,7.4913878908080545,3.954194251815863,332966.0,165.0,21.0,45,112,pos,17607.0,295373.06451612903,15619.112903225807,5.522399888862907,5.470370888858897,1.1126808674587614,2.8369567370595505,4.2456853642332355,9.656250629413824
Shutter Island,4,29.41509433962264,1559,80000000,"['Drama', 'Thriller', 'Mystery']",en,"['Paramount Pictures', 'Appian Way', 'Phoenix Pictures', 'Sikelia Productions']",['United States of America'],2010-02-18,138.0,41062440,13729,2991.0,0.5132805,Thu,Feb,Yes,2010,7.903089986991943,7.613444752317848,4.137638905022756,109899.0,213.0,3.0,249,-70,neg,8665.0,108372.625,8544.652777777777,5.040993740681381,5.034919592969189,1.4685702455880527,3.192846115188842,3.9377685670499356,9.053060960174966
Sicario,1,10.433962264150944,553,30000000,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",en,"['Lionsgate', 'Thunder Road Pictures', 'Black Label Media']",['United States of America'],2015-09-17,121.0,401288,66881,6.0,0.013376266666666666,Thu,Sep,Yes,2015,7.477121254719663,5.60345617291175,4.825302758020002,1330397.0,2398.0,134.5,95,0,zero,130701.0,1259740.18005923,123759.52537018756,6.123981256893277,6.100280981623788,1.0184492617039091,2.7427251313046983,5.11627891040243,11.726095650157076
Side Effects,4,13.60377358490566,721,30000000,"['Thriller', 'Crime', 'Drama']",en,"['Di Bonaventura Pictures', 'Endgame Entertainment', 'Universal', 'Open Road Films']",['United States of America'],2013-02-07,106.0,2216,2216,1.0,7.386666666666667e-05,Thu,Feb,Yes,2013,7.477121254719663,3.3455697560563924,3.3455697560563924,144592.0,31.66666666666667,4.0,95,0,zero,7158.0,128376.07476635513,6355.2336448598135,5.160144264936602,5.10848409254024,1.13365939511864,2.857935264719429,3.8547916940539855,8.757033948464606
Silent House,2,7.019230769230769,365,2000000,"['Horror', 'Mystery']",en,"['Elle Driver', 'Tazora Films']","['France', 'United States of America']",2011-01-21,85.0,6661234,3136,2124.0,3.3306169999999997,Fri,Jan,Yes,2011,6.301029995663981,6.823554690093397,3.496376054012401,2432936.0,3239.0,440.0,229,-119,neg,198908.0,2141962.409350367,175119.05735254145,6.386130684675817,6.330811844854867,0.8462895208216755,2.5622928644564746,5.29865225062562,12.073221349316459
Silver Linings Playbook,2,10.615384615384615,552,21000000,"['Drama', 'Comedy', 'Romance']",en,['The Weinstein Company'],['United States of America'],2012-09-08,122.0,443003,27688,16.0,0.021095380952380952,Sat,Sep,Yes,2012,7.322219294733919,5.646406667259264,4.442291586286071,91598.71428571428,195.85714285714286,7.428571428571429,76,91,pos,7138.0,88251.46682060034,6877.159522136331,4.96188937778861,4.945721932493838,1.0259357340943998,2.741939077729199,3.8535765436196416,8.835960985522568
Sing,3,16.37735849056604,868,75000000,"['Animation', 'Comedy', 'Drama', 'Family', 'Music']",en,"['Universal Pictures', 'Fuji Television Network', 'Dentsu', 'Illumination Entertainment']",['United States of America'],2016-11-23,108.0,1315872,1523,864.0,0.01754496,Wed,Nov,Yes,2016,7.8750612633917,6.119213645814936,3.182699903336043,5839889.6,14169.6,1170.8,108,175,pos,2289043.0,5394181.356168027,2114340.153633543,6.766404637084317,6.7319255436480185,1.214243855575703,2.938519725176492,6.359653951035101,14.564253337687736
Sing Street,3,6.769230769230769,352,4000000,"['Romance', 'Drama', 'Music']",en,"['Cosmo-Films', 'Likely Story', 'FilmNation Entertainment', 'Filmwave Pictures', 'PalmStar Media', 'Distressed Films']","['Ireland', 'United Kingdom', 'United States of America']",2016-03-11,106.0,63573,12715,5.0,0.01589325,Fri,Mar,No,2016,6.6020599913279625,4.8032727062032095,4.104316364511727,3409993.0,11333.0,168.0,54,259,pos,1057808.0,3360181.781497261,1042356.1485088253,6.532753487477984,6.526362772796295,0.8305393198433318,2.546542663478131,6.024406847181658,13.856994236092111
Sinister,3,10.0,520,3000000,"['Horror', 'Thriller', 'Mystery']",en,"['Alliance Films', 'Blumhouse Productions', 'IM Global', 'Automatik Entertainment', 'Possessed Pictures']",['United States of America'],2012-03-29,110.0,18007634,7126,2527.0,6.002544666666667,Thu,Mar,No,2012,6.477121254719663,7.255456655171289,3.8528458180149974,2294918.0,5323.0,280.0,109,182,pos,274824.0,2180233.538104587,261090.15741567017,6.360767172320452,6.338503016025639,1.0,2.716003343634799,5.4390546563803674,12.472621057368757
Sinister 2,4,21.735849056603772,1152,10000000,['Horror'],en,"['Alliance Films', 'Blumhouse Productions', 'IM Global', 'Automatik Entertainment', 'Entertainment One', 'Tank Caterpillar', 'Steady Aim']",['United States of America'],2015-08-19,97.0,10542116,3811,2766.0,1.0542116000000001,Wed,Aug,No,2015,7.0,7.022927790657418,3.581038948772167,21627904.0,58379.0,3450.0,136,-77,neg,2836446.0,20421087.315272767,2678174.9831632404,7.33501443320048,7.310078862258793,1.3371766094864042,3.061452479087193,6.452774519920725,14.800646144085645
Skin Trade,3,12.115384615384615,630,9000000,"['Thriller', 'Action', 'Drama']",en,"['SC Films International', 'Baumgarten Management and Productions (BMP)', 'Thorbak', 'SC International Pictures', 'Thor Pictures']","['Canada', 'Thailand', 'United States of America']",2014-11-07,96.0,162,162,1.0,1.8e-05,Fri,Nov,Yes,2014,6.954242509439325,2.2095150145426308,2.2095150145426308,3360924.0,4047.0,401.0,152,-98,neg,381809.0,3057927.029676259,347387.81991906476,6.526458691953618,6.485427117771183,1.0833372058187825,2.7993405494535817,5.581846161365845,12.758197071492477
Skyline,2,16.849056603773583,893,10000000,['Science Fiction'],en,"['Rogue Pictures', 'Relativity Media', 'Hydraulx', 'Rat Entertainment', 'Transmission Pictures']",['United States of America'],2010-11-11,100.0,11692415,4060,2880.0,1.1692415,Thu,Nov,Yes,2010,7.0,7.067904221414397,3.608526033577194,4119526.0,4919.0,1039.0,88,91,pos,261302.0,3401132.6609600536,215734.22927156763,6.614847248211042,6.531623571891348,1.2265755892877572,2.9508514588885464,5.417142733820857,12.281802509039029
Sleepless,1,8.377358490566039,444,30000000,"['Action', 'Crime', 'Thriller']",en,"['Vertigo Entertainment', 'FilmNation Entertainment', 'Open Road Films (II)', 'Riverstone Pictures']",['United States of America'],2017-01-12,95.0,8344128,4628,1803.0,0.2781376,Thu,Jan,Yes,2017,7.477121254719663,6.921380957602955,3.6653933502797122,1558864.666666667,4161.666666666667,302.0,102,0,zero,323837.0,1453395.9647026611,301927.0364423867,6.192808413411372,6.162383950057186,0.9231071005138308,2.6473829701146196,5.5103264675730665,12.617940665982589
Snitch,1,9.849056603773585,522,35000000,"['Thriller', 'Drama']",en,"['Front Street Productions', 'Participant Media', 'Imagenation Abu Dhabi FZ', 'Exclusive Media Group', 'Spitfire Pictures']","['United States of America', 'United Arab Emirates']",2013-02-21,112.0,13167607,5244,2511.0,0.3762173428571429,Thu,Feb,Yes,2013,7.544068044350276,7.119506856121657,3.719662683018047,7095694.0,9995.0,515.0,95,0,zero,353854.0,6747998.24262607,336514.8173168411,6.850994878388364,6.829174960814258,0.9933946334014732,2.717670503002262,5.548824109276048,12.726397460728496
Snow White and the Huntsman,2,11.075471698113208,587,170000000,"['Adventure', 'Fantasy', 'Drama']",en,"['Universal Pictures', 'Roth Films']",['United States of America'],2012-05-30,127.0,56217700,14900,3773.0,0.3306923529411765,Wed,May,Yes,2012,8.230448921378274,7.749873073613268,4.173186268412274,3312127.0,16675.0,628.0,206,-133,neg,298860.0,3191915.7212622087,288013.09021556954,6.5201069809938055,6.50405141580088,1.0443622316468255,2.7686381012476144,5.475467792116027,12.57076121022256
Snowden,2,8.18867924528302,434,40000000,"['Drama', 'Thriller']",en,"['Endgame Entertainment', 'Onda Entertainment', 'KrautPack Entertainment']","['Germany', 'United States of America']",2016-09-15,134.0,8000058,3275,2443.0,0.20000145,Thu,Sep,Yes,2016,7.602059991327962,6.9030931356155225,3.5152113043278015,7547772.0,37264.0,2382.0,144,-91,neg,1666993.0,7094288.851536094,1566837.1879130304,6.877818772701502,6.850908867258892,0.9132138599117217,2.637489729512511,6.2219337761520865,14.264569615437912
Snowpiercer,2,6.547169811320755,347,39200000,"['Action', 'Science Fiction', 'Drama']",ko,"['CJ Entertainment', 'Opus Pictures', 'Stillking Films', 'SnowPiercer', 'Moho Film']","['South Korea', 'France', 'Czech Republic', 'United States of America']",2013-08-01,126.0,171187,21398,8.0,0.00436701530612245,Thu,Aug,No,2013,7.593286067020457,5.23347078112015,4.330373183183088,1326663.666666667,1529.333333333333,140.66666666666666,53,112,pos,120672.0,1214916.747039255,110507.6119760479,6.1227608352799665,6.08454651864195,0.8160536051900846,2.5403294747908736,5.081606510725527,11.612839684228435
Something Borrowed,1,16.634615384615383,865,35000000,"['Comedy', 'Drama', 'Romance']",en,"['Alcon Entertainment', 'Wild Ocean Films', '2S Films']",['United States of America'],2011-05-05,112.0,13945368,4802,2904.0,0.3984390857142857,Thu,May,Yes,2011,7.544068044350276,7.1444299792159525,3.681422155721009,776044.5,1939.5,50.0,81,0,zero,24660.0,756540.9940939934,24040.246293038454,5.889886625317898,5.878832465771566,1.221012763830015,2.9370161074648142,4.391993072259713,10.087484633731373
Son of God,2,13.442307692307692,699,22000000,['Drama'],en,"['Hearst Entertainment Productions', 'LightWorkers Media']",['United States of America'],2014-02-28,138.0,25601865,7853,3260.0,1.1637211363636364,Fri,Feb,Yes,2014,7.342422680822207,7.408271603191022,3.8950355974523223,3406386.0,18056.0,1591.0,61,0,zero,138619.0,3130539.2994350283,127393.73258003767,6.532293859179017,6.495619160100259,1.1284738321108823,2.8444771757456815,5.141822761514044,11.755037826090925
Song One,4,35.26923076923077,1834,6000000,['Drama'],en,['Worldview Entertainment'],['United States of America'],2014-01-20,86.0,20200,748,27.0,0.003366666666666667,Mon,Jan,Yes,2014,6.778151250383644,4.305351369446623,2.873901597864461,1712922.0,6039.5,117.0,190,-133,neg,195234.0,1680369.1089092828,191523.71363599447,6.233737587284923,6.225404689080217,1.5473959876992032,3.263399331334002,5.290555452298704,12.162766910933772
Song to Song,5,45.84615384615385,2384,10000000,"['Drama', 'Music', 'Romance']",en,"['FilmNation Entertainment', 'Buckeye Pictures', 'Broad Green Pictures']",['United States of America'],2017-03-17,129.0,50559,12640,4.0,0.0050558999999999995,Fri,Mar,No,2017,7.0,4.703798475504218,4.101747073946366,305407.0,313.0,26.0,369,0,zero,162385.0,281983.45427728613,149930.69321533924,5.484878986965764,5.450223626309131,1.6613029074333996,3.377306251068199,5.210545909645934,11.917928421071531
Soul Surfer,3,14.192307692307692,738,18000000,"['Family', 'Action', 'Drama']",en,"['Mandalay Pictures', 'TriStar Pictures', 'Brookwell-McNamara Entertainment', 'FilmDistrict', 'Affirm Films']",['United States of America'],2011-04-08,106.0,10601862,4789,2214.0,0.5889923333333333,Fri,Apr,No,2011,7.255272505103306,7.025382146897713,3.680244837042608,3213723.5,3941.5,149.0,75,133,pos,247301.0,3096660.8422564478,238292.8472069429,6.5070085085225715,6.4908936424241634,1.1520530181882425,2.8680563618230415,5.393225872502033,12.381255646719195
Source Code,2,11.867924528301886,629,32000000,"['Thriller', 'Science Fiction', 'Mystery']",en,"['The Mark Gordon Company', 'Vendome Pictures']","['Canada', 'United States of America']",2011-03-30,93.0,14812094,5002,2961.0,0.4628779375,Wed,Mar,No,2011,7.505149978319906,7.1706164594908115,3.699143687394484,7898665.0,13648.0,372.0,38,91,pos,386984.0,7689085.586305278,376715.95092724677,6.897553694818686,6.885874695011494,1.07437477584448,2.798650645445269,5.587693009320314,12.839246736630875
Southpaw,2,12.365384615384615,643,30000000,"['Action', 'Drama']",en,"['Escape Artists', 'Riche-Ludwig Productions']",['United States of America'],2015-06-15,123.0,21381,1125,19.0,0.0007127,Mon,Jun,No,2015,7.477121254719663,4.330028013516616,3.051152522447381,844619.5454545454,303.3636363636364,18.363636363636363,85,112,pos,143070.0,796410.1224023221,134903.8118112461,5.926661127272216,5.901136771289494,1.092207629289423,2.808210972924222,5.15554857715353,11.81231729836629
Split,1,11.634615384615385,605,9000000,"['Horror', 'Thriller']",en,"['Universal Pictures', 'Blumhouse Productions', 'Blinding Edge Pictures']",['United States of America'],2016-11-15,117.0,2338,2338,1.0,0.00025977777777777783,Tue,Nov,Yes,2016,6.954242509439325,3.368844506825821,3.368844506825821,2038238.25,2634.5,200.25,107,0,zero,393667.0,1894254.7560190493,365857.9103977423,6.309254947390097,6.277438386332044,1.0657520310176698,2.781755374652469,5.595129010628228,12.810000314048473
Spotlight,2,13.096153846153847,681,20000000,"['Drama', 'Thriller', 'History']",en,"['Universal Pictures', 'Participant Media', 'Anonymous Content', 'Rocklin / Faust', 'First Look Media']","['Canada', 'United States of America']",2015-11-06,128.0,295009,59002,5.0,0.01475045,Fri,Nov,Yes,2015,7.301029995663981,5.469835265438213,4.770866733239472,149133.0,104.0,11.6,103,210,pos,41127.0,134168.09688581317,37000.06920415225,5.173573754332484,5.127649259546754,1.1171437682779861,2.833147111912785,4.614127031148761,10.518675062007105
Spring Breakers,3,18.50943396226415,981,5000000,"['Drama', 'Crime']",en,"['RabbitBandini Productions', 'Division Films', 'Pop Films', 'Radar Pictures', 'Muse Productions', 'MJZ', ""O' Salvation"", 'Iconoclast']","['France', 'United States of America']",2013-01-24,94.0,263002,87667,3.0,0.0526004,Thu,Jan,Yes,2013,6.698970004336019,5.419959051096835,4.9428361450767735,1990377.333333333,3767.333333333334,606.3333333333334,144,161,pos,283278.0,1714445.8975179736,244006.39859766787,6.298935417238865,6.234123784708978,1.2673931377791594,2.9916690073799486,5.452212847553959,12.404949727692436
Step Up 3D,2,14.867924528301886,788,30000000,"['Drama', 'Romance']",en,"['Summit Entertainment', 'Touchstone Pictures']",['United States of America'],2010-08-04,107.0,15812311,6494,2435.0,0.5270770333333333,Wed,Aug,No,2010,7.477121254719663,7.198995347554035,3.812512284289983,3538795.333333333,6833.0,216.3333333333333,38,84,pos,150745.0,3430195.0793455644,146118.8649044827,6.54885544588864,6.535318819597916,1.1722503478887663,2.8965262174895554,5.178242916112875,11.892175712637071
Still Alice,1,8.942307692307692,465,5000000,['Drama'],en,"['Killer Films', 'Big Indie Pictures', 'Backup Media', 'BSM Studio']",['United States of America'],2014-12-05,99.0,197000,16417,12.0,0.0394,Fri,Dec,Yes,2014,6.698970004336019,5.2944662261615925,4.215293798186514,38116.0,10.0,3.0,89,0,zero,2720.0,29320.0,2092.3076923076924,4.581107318275927,4.467163965969091,0.9514496092551548,2.667452952889954,3.4345689040341987,7.646022894822552
Stone,4,48.90384615384615,2543,22000000,['Drama'],en,"['Stone Productions', 'Mimran Schur Pictures']",['United States of America'],2010-10-07,105.0,75766,12628,6.0,0.0034439090909090912,Thu,Oct,Yes,2010,7.342422680822207,4.8794743596556165,4.1013345732201785,1122139.0,1434.0,388.0,109,63,pos,67722.0,883176.3589462129,53300.41053787047,6.050046656558277,5.946047435253079,1.6893430165409098,3.405346360175709,4.830729775428302,10.883699312523344
Stonewall,1,3.9038461538461537,203,13500000,['Drama'],en,"['Centropolis Entertainment', ""Mel's Cite du Cinema""]",['United States of America'],2015-09-18,129.0,74052,7405,10.0,0.0054853333333333325,Fri,Sep,Yes,2015,7.130333768495007,4.869536792462012,3.8695250628572273,1100428.0,3397.0,4100.0,47,0,zero,56340.0,498619.97012138186,25528.47539015606,6.041561632327229,5.697769668351144,0.5914926942784138,2.307496037913213,4.750816842649755,10.147549790087885
Storks,3,13.79245283018868,731,70000000,"['Adventure', 'Animation', 'Comedy', 'Family']",en,"['Warner Bros. Animation', 'Warner Bros.', 'Warner Animation Group', 'RatPac-Dune Entertainment']",['United States of America'],2016-09-22,87.0,21311407,5434,3922.0,0.3044486714285714,Thu,Sep,Yes,2016,7.845098040014258,7.328612123208545,3.735119634081872,1253288.375,3391.5,201.25,102,0,zero,211999.0,1183084.6910618606,200123.7515830492,6.098051011346602,6.073015834690756,1.1396415073570714,2.8639173769578603,5.326333812365043,12.20669121209367
Straight Outta Compton,2,9.88679245283019,524,28000000,"['Drama', 'Music']",en,"['New Line Cinema', 'Universal Pictures', 'Legendary Pictures', 'Cube Vision', 'Broken Chair Flickz', 'Crucial Films']",['United States of America'],2015-08-13,147.0,60200180,21835,2757.0,2.1500064285714284,Thu,Aug,No,2015,7.447158031342219,7.779597789810812,4.339153196257358,7802793.666666668,43582.333333333336,1034.6666666666667,186,-119,neg,1327831.0,7621847.154938454,1297038.645635819,6.892250122792392,6.882060235379157,0.9950554173829376,2.7193312869837265,6.123142803617861,14.07559425902725
Sucker Punch,2,8.0,416,82000000,"['Action', 'Fantasy', 'Thriller']",en,"['Legendary Pictures', 'Warner Bros.', 'Lennox House Films', 'Cruel and Unusual Films']",['United States of America'],2011-03-24,110.0,19058199,6284,3033.0,0.23241706097560974,Thu,Mar,No,2011,7.913813852383718,7.280081857408392,3.798236176367936,2386920.0,4628.0,340.0,242,-105,neg,209896.0,2223563.961352657,195531.13687600644,6.377837863438771,6.347049626549959,0.9030899869919435,2.6190933306267428,5.322004162286639,12.183474913633733
Sully,1,5.0754716981132075,269,60000000,"['Drama', 'History']",en,"['Malpaso Productions', 'Warner Bros.', 'Kennedy/Marshall Company, The', 'FilmNation Entertainment', 'RatPac Entertainment', 'Flashlight Films']",['United States of America'],2016-09-07,96.0,35028301,9937,3525.0,0.5838050166666666,Wed,Sep,Yes,2016,7.778151250383644,7.544419072966591,3.997255289820103,4483448.75,14878.0,571.0,73,0,zero,555674.0,4317739.044760179,535136.1105573176,6.651612209732431,6.635256390928882,0.7054764104016189,2.429752280002408,5.744820076611376,13.190276405777501
Super,2,14.924528301886792,791,2500000,"['Comedy', 'Action', 'Drama']",en,"['This Is That Productions', 'Ambush Entertainment', 'Crimson Bolt']",['United States of America'],2010-09-09,96.0,3656390,2317,1578.0,1.462556,Thu,Sep,Yes,2010,6.3979400086720375,6.563052512503434,3.3649260337899762,174949.0,684.0,33.5,123,91,pos,12822.0,166780.64947735192,12223.342160278746,5.242911464419822,5.222145660733909,1.1739006138968875,2.8981764834976764,4.107955772547713,9.411102694535977
Super 8,1,11.226415094339623,595,50000000,"['Thriller', 'Science Fiction', 'Mystery']",en,"['Paramount Pictures', 'Amblin Entertainment', 'Bad Robot', 'K/O Camera Toys']",['United States of America'],2011-06-08,112.0,35451168,10492,3379.0,0.70902336,Wed,Jun,No,2011,7.698970004336019,7.549630548337097,4.020858281918317,355470.0,725.0,32.0,122,0,zero,16967.0,340443.52708058123,16249.768824306473,5.550802954195945,5.532045081266867,1.0502410961277606,2.7745169657285498,4.229605059841376,9.695833961460165
Survival of the Dead,3,8.98076923076923,467,4000000,"['Horror', 'Science Fiction']",en,"['Devonshire Productions', 'Artfire Films', 'New Romero', 'Sudden Storm Productions', 'Blank of the Dead Productions']","['Canada', 'United States of America']",2010-05-06,90.0,43757,2188,20.0,0.01093925,Thu,May,Yes,2010,6.6020599913279625,4.641047538917059,3.3400473176613934,96764.0,96.0,21.0,270,-217,neg,8422.0,79396.10256410256,6910.358974358975,4.985713812790521,4.8997991840839275,0.9533135369313129,2.6693168805661123,3.925415237084246,8.840776865391954
Swiss Army Man,2,7.679245283018868,407,3000000,"['Comedy', 'Drama', 'Romance', 'Fantasy', 'Adventure']",en,"['A24', 'BlackBird', 'Tadmor']",['United States of America'],2016-06-24,97.0,105453,35151,3.0,0.035151,Fri,Jun,No,2016,6.477121254719663,5.023058939361545,4.545937684641881,10754356.0,45217.0,3820.5,152,-70,neg,2200084.0,9916486.673504971,2028675.9771195513,7.031584408770869,6.99635783258057,0.885318539624431,2.60959440922522,6.3424392626585915,14.522893910204818
Syrup,2,9.884615384615385,514,6000000,"['Drama', 'Comedy']",en,"['Lila 9th Productions', 'Windward Entertainment']",['United States of America'],2013-06-07,90.0,301,301,1.0,5.016666666666667e-05,Fri,Jun,No,2013,6.778151250383644,2.478566495593843,2.478566495593843,784678.0,1044.0,86.0,47,0,zero,21062.0,724959.1433628319,19459.05132743363,5.894691476474987,5.860313531657812,0.9949597753604766,2.710963118995276,4.32349960843175,9.87606760467674
Table 19,4,10.075471698113208,534,5000000,"['Comedy', 'Drama']",en,"['21 Laps Entertainment', '3311 Productions', 'Story Ink']","['United States of America', 'Finland']",2017-01-20,87.0,1597928,1841,868.0,0.31958559999999997,Fri,Jan,Yes,2017,6.698970004336019,6.20355720682581,3.2650537885040145,1388929.0,7665.0,488.0,201,-63,neg,479682.0,1305794.2824727094,450970.5053354593,6.14268004581226,6.115874762678623,1.0032653874277675,2.727541257028556,5.68095342193193,13.019157217976979
Take Shelter,3,14.403846153846153,749,5000000,"['Thriller', 'Drama']",en,"['Hydraulx', 'REI Capital', 'Grove Hill Productions', 'Strange Matter Films']",['United States of America'],2011-11-25,120.0,52041,17347,3.0,0.010408200000000001,Fri,Nov,Yes,2011,6.698970004336019,4.7163456332067915,4.239224378487128,2010346.0,3604.0,140.0,54,133,pos,153380.0,1935172.8055555555,147644.63675213675,6.303270810136354,6.286719752377312,1.1584784740646672,2.8744818176994666,5.185768733433613,11.902563562449597
